,id,player_name,nationality,field_position,position,weight(kg),height(cm),age,team_id,minutes_played,matches_appareance,goals,assists,distance_covered(km/h),top_speed,player_image
0,97746,Yann Sommer,Switzerland,Goalkeeper,GOALKEEPER,79.0,183.0,35,50138,270,3,0,0,14.84,21.24,https://img.uefa.com/imgml/TP/players/1/2025/324x324/97746.jpg
1,250012069,Jan Oblak,Slovenia,Goalkeeper,GOALKEEPER,87.0,186.0,31,50124,270,3,0,0,14.78,24.14,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250012069.jpg
2,250123304,Kjell Scherpen,Netherlands,Goalkeeper,GOALKEEPER,,,24,50111,270,3,0,0,14.21,21.83,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250123304.jpg
3,250105612,Marco Carnesecchi,Italy,Goalkeeper,UNKNOWN,,,24,52816,270,3,0,0,14.09,24.16,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250105612.jpg
4,74954,Kasper Schmeichel,Denmark,Goalkeeper,GOALKEEPER,76.0,185.0,37,50050,270,3,0,0,13.87,22.89,https://img.uefa.com/imgml/TP/players/1/2025/324x324/74954.jpg
5,250040573,Łukasz Skorupski,Poland,Goalkeeper,UNKNOWN,,187.0,33,52969,270,3,0,0,13.78,27.16,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250040573.jpg
6,250157134,Dominik Takáč,Slovakia,Goalkeeper,,,,25,52797,270,3,0,0,13.65,23.35,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250157134.jpg
7,250113444,Anatoliy Trubin,Ukraine,Goalkeeper,GOALKEEPER,,,23,50147,270,3,0,0,13.51,22.68,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250113444.jpg
8,250085475,Paulo Gazzaniga,Argentina,Goalkeeper,UNKNOWN,,,32,2602798,270,3,0,0,13.29,23.12,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250085475.jpg
9,250172672,Alexis Mac Allister,Argentina,Midfielder,UNKNOWN,,,25,7889,269,3,1,0,35.01,32.28,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250172672.jpg
10,250096954,Loïs Openda,Belgium,Forward,STRIKER,,,24,2603790,269,3,0,2,30.54,35.55,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250096954.jpg
11,250090766,Maximilian Mittelstädt,Germany,Defender,FULL_BACK,,,27,50107,269,3,0,1,32.47,32.31,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250090766.jpg
12,250188511,Anthony Rouault,France,Defender,UNKNOWN,,,23,50107,269,3,0,0,30.58,31.68,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250188511.jpg
13,250079003,Kaan Kairinen,Finland,Midfielder,UNKNOWN,,,25,50033,268,3,2,0,34.27,31.21,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250079003.jpg
14,250135416,Alejandro Balde,Spain,Defender,UNKNOWN,,,21,50080,268,3,0,1,31.41,32.91,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250135416.jpg
15,250079677,Denis Zakaria,Switzerland,Midfielder,CENTRAL_MIDFIELDER,76.0,191.0,27,50023,266,3,1,0,31.14,32.51,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250079677.jpg
16,250104066,Dominik Szoboszlai,Hungary,Midfielder,CENTRAL_MIDFIELDER,,,24,7889,265,3,1,1,34.22,33.35,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250104066.jpg
17,250040471,Iñigo Martínez,Spain,Defender,CENTRE_BACK,75.0,181.0,33,50080,264,3,1,1,30.57,31.45,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250040471.jpg
18,250138382,Jamie Leweling,Germany,Forward,UNKNOWN,,,23,50107,264,3,0,1,29.77,33.85,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250138382.jpg
19,250023097,Remo Freuler,Switzerland,Midfielder,CENTRAL_MIDFIELDER,77.0,181.0,32,52969,264,3,0,0,35.27,30.59,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250023097.jpg
20,250067630,Fikayo Tomori,England,Defender,CENTRE_BACK,,,26,50058,264,3,0,0,28.84,35.17,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250067630.jpg
21,250196588,Hugo Magnetti,France,Midfielder,UNKNOWN,,,26,2601306,263,3,1,1,34.38,29.48,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250196588.jpg
22,250157930,Joel Monteiro,Switzerland,Forward,UNKNOWN,,,25,50031,263,3,0,0,31.85,33.14,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250157930.jpg
23,250130406,Johan Bakayoko,Belgium,Forward,UNKNOWN,,,21,50062,262,3,0,1,32.45,33.84,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250130406.jpg
24,250153849,Warren Zaïre-Emery,France,Midfielder,DEFENSIVE_MIDFIELDER,,,18,52747,261,3,0,0,36.24,32.44,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250153849.jpg
25,250042422,Alejandro Grimaldo,Spain,Defender,FULL_BACK,64.0,170.0,29,50109,260,3,1,0,33.67,32.38,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250042422.jpg
26,250096698,Christian Pulišić,USA,Forward,UNKNOWN,69.0,172.0,26,50058,259,3,2,0,35.49,33.53,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250096698.jpg
27,250119181,Georgiy Sudakov,Ukraine,Midfielder,ATTACKING_MIDFIELDER,,,22,52707,259,3,0,0,34.41,31.6,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250119181.jpg
28,250128377,Jude Bellingham,England,Midfielder,,,,21,50051,259,3,0,0,30.21,32.87,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250128377.jpg
29,250041626,Sead Kolašinac,Bosnia and Herzegovina,Defender,FULL_BACK,82.0,183.0,31,52816,258,3,0,1,30.25,32.9,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250041626.jpg
30,250112122,Francisco Trincão,Portugal,Forward,STRIKER,,,24,50149,258,3,0,0,33.11,32.9,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250112122.jpg
31,250097909,Mehdi Taremi,Iran,Forward,STRIKER,,,32,50138,257,3,1,2,30.47,31.64,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250097909.jpg
32,250005343,Luuk De Jong,Netherlands,Forward,STRIKER,80.0,188.0,34,50062,257,3,0,0,32.12,29.45,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250005343.jpg
33,250112880,Raphinha,Brazil,Forward,WINGER,,,27,50080,256,3,4,1,31.72,33.33,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250112880.jpg
34,250196709,Atakan Karazor,Türkiye,Midfielder,UNKNOWN,,,28,50107,256,3,0,0,33.15,30.55,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250196709.jpg
35,250092517,Julian Ryerson,Norway,Defender,,,,26,52758,256,3,0,0,32.24,32.11,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250092517.jpg
36,250169764,Matteo Dams,Belgium,Defender,UNKNOWN,,,20,50062,256,3,0,0,31.42,33.07,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250169764.jpg
37,250130414,Arne Engels,Belgium,Midfielder,WINGER,,,21,50050,255,3,1,2,35.53,31.89,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250130414.jpg
38,250118964,Enzo Millot,France,Midfielder,,,,22,50107,255,3,1,1,31.96,31.16,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250118964.jpg
39,250132399,Youssouf Fofana,France,Midfielder,UNKNOWN,,,25,50058,255,3,0,0,31.2,33.13,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250132399.jpg
40,250169706,Daizen Maeda,Japan,Forward,UNKNOWN,,,27,50050,254,3,2,0,32.16,35.39,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250169706.jpg
41,250118504,Edon Zhegrova,Kosovo,Midfielder,WINGER,,,25,75797,254,3,1,0,32.21,33.41,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250118504.jpg
42,250105717,Veljko Birmančević,Serbia,Midfielder,UNKNOWN,,,26,50033,253,3,0,0,30.08,34.44,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250105717.jpg
43,250181680,Alistair Johnston,Canada,Defender,UNKNOWN,,,26,50050,253,3,0,0,28.48,34.57,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250181680.jpg
44,250098471,Marko Tolić,Croatia,Midfielder,ATTACKING_MIDFIELDER,,,28,52797,252,3,0,1,28.57,30.74,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250098471.jpg
45,250139445,Florian Wirtz,Germany,Midfielder,WINGER,,,21,50109,251,3,3,0,33.68,32.1,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250139445.jpg
46,250146674,Kerem Aktürkoğlu,Türkiye,Forward,UNKNOWN,,,26,50147,251,3,3,0,31.75,32.63,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250146674.jpg
47,250102866,Amadou Haidara,Mali,Midfielder,CENTRAL_MIDFIELDER,,,26,2603790,251,3,0,0,31.86,30.13,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250102866.jpg
48,250128451,Xavi Simons,Netherlands,Midfielder,UNKNOWN,,,21,2603790,251,3,0,0,31.02,32.94,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250128451.jpg
49,250013022,Tigran Barseghyan,Armenia,Midfielder,STRIKER,,,31,52797,251,3,0,0,29.27,34.17,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250013022.jpg
50,250086263,Peter Olayinka,Nigeria,Forward,STRIKER,,188.0,28,50069,251,3,0,0,26.44,32.88,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250086263.jpg
51,250081223,Takumi Minamino,Japan,Midfielder,STRIKER,,174.0,29,50023,250,3,2,1,30.49,31.09,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250081223.jpg
52,250137390,Zeno Debast,Belgium,Defender,,,,21,50149,250,3,1,1,29.19,33.88,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250137390.jpg
53,250064232,Davide Zappacosta,Italy,Defender,FULL_BACK,70.0,182.0,32,52816,250,3,0,1,31.74,32.5,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250064232.jpg
54,250169730,Vanderson,Brazil,Defender,UNKNOWN,,,23,50023,250,3,0,1,29.16,32.99,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250169730.jpg
55,250153349,Oscar Gloukh,Israel,Midfielder,CENTRAL_MIDFIELDER,,,20,50030,249,3,0,0,28.11,32.51,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250153349.jpg
56,250099180,Dušan Vlahović,Serbia,Forward,STRIKER,,,24,50139,248,3,2,1,29.9,32.25,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250099180.jpg
57,250159544,Antoni Milambo,Netherlands,Midfielder,UNKNOWN,,,19,52749,247,3,3,0,31.41,33.04,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250159544.jpg
58,250132407,Ludovic Ajorque,France,Forward,UNKNOWN,,,30,2601306,247,3,0,2,28.21,32.29,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250132407.jpg
59,250108215,David Strelec,Slovakia,Forward,STRIKER,,,23,52797,247,3,0,0,29.61,32.41,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250108215.jpg
60,250113211,Orkun Kökçü,Türkiye,Midfielder,ATTACKING_MIDFIELDER,,,23,50147,246,3,2,0,29.28,32.52,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250113211.jpg
61,250130234,William Bøving,Denmark,Midfielder,WINGER,,,21,50111,246,3,0,1,33.83,32.72,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250130234.jpg
62,250125538,Dan Ndoye,Switzerland,Forward,WINGER,,,24,52969,246,3,0,0,27.5,35.03,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250125538.jpg
63,250124460,Christos Tzolis,Greece,Forward,WINGER,,,22,50043,245,3,1,0,30.14,33.1,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250124460.jpg
64,250089225,Florentino,Portugal,Midfielder,DEFENSIVE_MIDFIELDER,,,25,50147,245,3,0,0,34.38,30.41,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250089225.jpg
65,250162325,Minjae Kim,Korea Republic,Defender,UNKNOWN,,,27,50037,245,3,0,0,29.03,34.07,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250162325.jpg
66,250056159,Qazim Laçi,Albania,Midfielder,CENTRAL_MIDFIELDER,80.0,176.0,28,50033,244,3,1,0,30.23,30.64,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250056159.jpg
67,250171067,Jaouen Hadjam,Algeria,Defender,UNKNOWN,,,21,50031,243,3,0,0,30.05,34.01,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250171067.jpg
68,250052469,Mohamed Salah,Egypt,Forward,WINGER,72.0,175.0,32,7889,242,3,1,2,27.42,34.54,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250052469.jpg
69,250046522,Julian Brandt,Germany,Midfielder,WINGER,82.0,176.0,28,52758,242,3,0,1,31.06,33.71,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250046522.jpg
70,250161248,Sam Beukema,Netherlands,Defender,UNKNOWN,,,25,52969,242,3,0,0,29.0,30.14,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250161248.jpg
71,250140940,Martin Baturina,Croatia,Midfielder,ATTACKING_MIDFIELDER,,,21,50164,241,3,1,1,29.43,32.09,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250140940.jpg
72,250177886,Igor Paixão,Brazil,Forward,UNKNOWN,,,24,52749,241,3,0,3,30.17,33.68,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250177886.jpg
73,250085369,Manuel Akanji,Switzerland,Defender,UNKNOWN,,187.0,29,52919,241,3,0,1,26.86,33.28,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250085369.jpg
74,250002096,Robert Lewandowski,Poland,Forward,STRIKER,78.0,184.0,36,50080,240,3,3,0,26.8,30.59,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250002096.jpg
75,250176450,Lamine Yamal,Spain,Forward,UNKNOWN,,,17,50080,240,3,1,1,26.24,31.71,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250176450.jpg
76,250041770,Serge Gnabry,Germany,Forward,WINGER,73.0,173.0,29,50037,240,3,0,1,29.14,31.99,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250041770.jpg
77,250089228,Rafael Leão,Portugal,Forward,STRIKER,,,25,50058,240,3,0,0,25.54,33.71,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250089228.jpg
78,250194673,Deniz Undav,Germany,Forward,,,,28,50107,239,3,1,0,27.11,30.59,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250194673.jpg
79,250076357,Trent Alexander-Arnold,England,Defender,UNKNOWN,,,26,7889,239,3,0,1,26.49,34.14,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250076357.jpg
80,250110734,Filip Ugrinic,Switzerland,Midfielder,,,,25,50031,238,3,0,0,30.96,32.25,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250110734.jpg
81,250187759,Eguinaldo,Brazil,Forward,UNKNOWN,,,20,52707,237,3,0,0,29.81,33.46,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250187759.jpg
82,250127111,Benjamin Šeško,Slovenia,Forward,UNKNOWN,,,21,2603790,234,3,3,0,30.96,33.84,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250127111.jpg
83,250188223,Carlos Augusto,Brazil,Defender,UNKNOWN,,,25,50138,234,3,0,0,27.41,35.13,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250188223.jpg
84,250134138,Bradley Barcola,France,Forward,UNKNOWN,,,22,52747,234,3,0,0,26.09,35.27,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250134138.jpg
85,250167111,Mika Biereth,Denmark,Forward,UNKNOWN,,,21,50111,233,3,0,0,27.58,34.36,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250167111.jpg
86,250176453,Pau Cubarsí,Spain,Defender,UNKNOWN,,,17,50080,233,3,0,0,27.42,31.77,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250176453.jpg
87,250143693,Pedri,Spain,Midfielder,UNKNOWN,,,21,50080,232,3,0,1,31.41,31.42,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250143693.jpg
